team_id,team_name,team_url,conference_id,conference,division,year,season_id,season_team_id
26172,A&M-Corpus Christi,/teams/614839,914,Southland,1,2026,17040,614839
26172,A&M-Corpus Christi,/teams/596471,914,Southland,1,2025,16840,596471
26172,A&M-Corpus Christi,/team/26172/16580,914,Southland,1,2024,16580,573989
26172,A&M-Corpus Christi,/team/26172/16340,914,Southland,1,2023,16340,548068
26172,A&M-Corpus Christi,/team/26172/15860,914,Southland,1,2022,15860,526333
26172,A&M-Corpus Christi,/team/26172/15580,914,Southland,1,2021,15580,508948
26172,A&M-Corpus Christi,/team/26172/15204,914,Southland,1,2020,15204,494234
26172,A&M-Corpus Christi,/team/26172/15204,914,Southland,1,2019,14781,471516
26172,A&M-Corpus Christi,/team/26172/12973,914,Southland,1,2018,12973,197740
26172,A&M-Corpus Christi,/team/26172/12560,914,Southland,1,2017,12560,65497
26172,A&M-Corpus Christi,/team/26172/12360,914,Southland,1,2016,12360,85554
26172,A&M-Corpus Christi,/team/26172/12080,914,Southland,1,2015,12080,18078
26172,A&M-Corpus Christi,/team/26172/11620,914,Southland,1,2014,11620,80379
26172,A&M-Corpus Christi,/team/26172/11320,914,Southland,1,2013,11320,78663
26172,A&M-Corpus Christi,/team/26172/10942,914,Southland,1,2012,10942,13820
26172,A&M-Corpus Christi,/team/26172/10561,914,Southland,1,2011,10561,96989
26172,A&M-Corpus Christi,/team/26172/10240,914,Southland,1,2010,10240,27619
2,Abilene Christian,/teams/614845,923,WAC,1,2026,17040,614845
2,Abilene Christian,/teams/596477,923,WAC,1,2025,16840,596477
2,Abilene Christian,/team/2/16580,923,WAC,1,2024,16580,573995
2,Abilene Christian,/team/2/16340,923,WAC,1,2023,16340,548074
2,Abilene Christian,/team/2/15860,923,WAC,1,2022,15860,526339
2,Abilene Christian,/team/2/15580,914,Southland,1,2021,15580,508954
2,Abilene Christian,/team/2/15204,914,Southland,1,2020,15204,494240
2,Abilene Christian,/team/2/15204,914,Southland,1,2019,14781,471223
2,Abilene Christian,/team/2/12973,914,Southland,1,2018,12973,197445
2,Abilene Christian,/team/2/12560,914,Southland,1,2017,12560,65202
2,Abilene Christian,/team/2/12360,914,Southland,1,2016,12360,85258
2,Abilene Christian,/team/2/12080,914,Southland,1,2015,12080,17781
2,Abilene Christian,/team/2/11620,914,Southland,1,2014,11620,80081
721,Air Force,/teams/614798,5486,Mountain West,1,2026,17040,614798
721,Air Force,/teams/596430,5486,Mountain West,1,2025,16840,596430
721,Air Force,/team/721/16580,5486,Mountain West,1,2024,16580,573924
721,Air Force,/team/721/16340,5486,Mountain West,1,2023,16340,547889
721,Air Force,/team/721/15860,5486,Mountain West,1,2022,15860,526288
721,Air Force,/team/721/15580,5486,Mountain West,1,2021,15580,508902
721,Air Force,/team/721/15204,5486,Mountain West,1,2020,15204,494489
721,Air Force,/team/721/15204,5486,Mountain West,1,2019,14781,471472
721,Air Force,/team/721/12973,5486,Mountain West,1,2018,12973,197696
721,Air Force,/team/721/12560,5486,Mountain West,1,2017,12560,65453
721,Air Force,/team/721/12360,5486,Mountain West,1,2016,12360,85510
721,Air Force,/team/721/12080,5486,Mountain West,1,2015,12080,18034
721,Air Force,/team/721/11620,5486,Mountain West,1,2014,11620,80335
721,Air Force,/team/721/11320,5486,Mountain West,1,2013,11320,78621
721,Air Force,/team/721/10942,5486,Mountain West,1,2012,10942,13778
721,Air Force,/team/721/10561,5486,Mountain West,1,2011,10561,96947
721,Air Force,/team/721/10240,5486,Mountain West,1,2010,10240,27576
5,Akron,/teams/614787,875,MAC,1,2026,17040,614787
5,Akron,/teams/596419,875,MAC,1,2025,16840,596419
5,Akron,/team/5/16580,875,MAC,1,2024,16580,573912
5,Akron,/team/5/16340,875,MAC,1,2023,16340,547860
5,Akron,/team/5/15860,875,MAC,1,2022,15860,526276
5,Akron,/team/5/15580,875,MAC,1,2021,15580,508890
5,Akron,/team/5/15204,875,MAC,1,2020,15204,497072
5,Akron,/team/5/15204,875,MAC,1,2019,14781,NA
5,Akron,/team/5/12360,875,MAC,1,2016,12360,349438
5,Akron,/team/5/12080,875,MAC,1,2015,12080,17782
5,Akron,/team/5/11620,875,MAC,1,2014,11620,80082
5,Akron,/team/5/11320,875,MAC,1,2013,11320,78369
5,Akron,/team/5/10942,875,MAC,1,2012,10942,13527
5,Akron,/team/5/10561,875,MAC,1,2011,10561,96686
5,Akron,/team/5/10240,875,MAC,1,2010,10240,27315
8,Alabama,/teams/614848,911,SEC,1,2026,17040,614848
8,Alabama,/teams/596480,911,SEC,1,2025,16840,596480
8,Alabama,/team/8/16580,911,SEC,1,2024,16580,573998
8,Alabama,/team/8/16340,911,SEC,1,2023,16340,548077
8,Alabama,/team/8/15860,911,SEC,1,2022,15860,526342
8,Alabama,/team/8/15580,911,SEC,1,2021,15580,508957
8,Alabama,/team/8/15204,911,SEC,1,2020,15204,494243
8,Alabama,/team/8/15204,911,SEC,1,2019,14781,471226
8,Alabama,/team/8/12973,911,SEC,1,2018,12973,197448
8,Alabama,/team/8/12560,911,SEC,1,2017,12560,65205
8,Alabama,/team/8/12360,911,SEC,1,2016,12360,85261
8,Alabama,/team/8/12080,911,SEC,1,2015,12080,17785
8,Alabama,/team/8/11620,911,SEC,1,2014,11620,80085
8,Alabama,/team/8/11320,911,SEC,1,2013,11320,78372
8,Alabama,/team/8/10942,911,SEC,1,2012,10942,13530
8,Alabama,/team/8/10561,911,SEC,1,2011,10561,96689
8,Alabama,/team/8/10240,911,SEC,1,2010,10240,27318
6,Alabama A&M,/teams/614846,916,SWAC,1,2026,17040,614846
6,Alabama A&M,/teams/596478,916,SWAC,1,2025,16840,596478
6,Alabama A&M,/team/6/16580,916,SWAC,1,2024,16580,573996
6,Alabama A&M,/team/6/16340,916,SWAC,1,2023,16340,548075
6,Alabama A&M,/team/6/15860,916,SWAC,1,2022,15860,526340
6,Alabama A&M,/team/6/15580,916,SWAC,1,2021,15580,508955
6,Alabama A&M,/team/6/15204,916,SWAC,1,2020,15204,494241
6,Alabama A&M,/team/6/15204,916,SWAC,1,2019,14781,471224
6,Alabama A&M,/team/6/12973,916,SWAC,1,2018,12973,197446
6,Alabama A&M,/team/6/12560,916,SWAC,1,2017,12560,65203
6,Alabama A&M,/team/6/12360,916,SWAC,1,2016,12360,85259
6,Alabama A&M,/team/6/12080,916,SWAC,1,2015,12080,17783
6,Alabama A&M,/team/6/11620,916,SWAC,1,2014,11620,80083
6,Alabama A&M,/team/6/11320,916,SWAC,1,2013,11320,78370
6,Alabama A&M,/team/6/10942,916,SWAC,1,2012,10942,13528
6,Alabama A&M,/team/6/10561,916,SWAC,1,2011,10561,96687
6,Alabama A&M,/team/6/10240,916,SWAC,1,2010,10240,27316
7,Alabama St.,/teams/614847,916,SWAC,1,2026,17040,614847
7,Alabama St.,/teams/596479,916,SWAC,1,2025,16840,596479
7,Alabama St.,/team/7/16580,916,SWAC,1,2024,16580,573997
7,Alabama St.,/team/7/16340,916,SWAC,1,2023,16340,548076
7,Alabama St.,/team/7/15860,916,SWAC,1,2022,15860,526341
7,Alabama St.,/team/7/15580,916,SWAC,1,2021,15580,508956
7,Alabama St.,/team/7/15204,916,SWAC,1,2020,15204,494242
7,Alabama St.,/team/7/15204,916,SWAC,1,2019,14781,471225
7,Alabama St.,/team/7/12973,916,SWAC,1,2018,12973,197447
7,Alabama St.,/team/7/12560,916,SWAC,1,2017,12560,65204
7,Alabama St.,/team/7/12360,916,SWAC,1,2016,12360,85260
7,Alabama St.,/team/7/12080,916,SWAC,1,2015,12080,17784
7,Alabama St.,/team/7/11620,916,SWAC,1,2014,11620,80084
7,Alabama St.,/team/7/11320,916,SWAC,1,2013,11320,78371
7,Alabama St.,/team/7/10942,916,SWAC,1,2012,10942,13529
7,Alabama St.,/team/7/10561,916,SWAC,1,2011,10561,96688
7,Alabama St.,/team/7/10240,916,SWAC,1,2010,10240,27317
17,Alcorn,/teams/614851,916,SWAC,1,2026,17040,614851
17,Alcorn,/teams/596483,916,SWAC,1,2025,16840,596483
17,Alcorn,/team/17/16580,916,SWAC,1,2024,16580,574001
17,Alcorn,/team/17/16340,916,SWAC,1,2023,16340,548080
17,Alcorn,/team/17/15860,916,SWAC,1,2022,15860,526345
17,Alcorn,/team/17/15580,916,SWAC,1,2021,15580,508960
17,Alcorn,/team/17/15204,916,SWAC,1,2020,15204,494246
17,Alcorn,/team/17/15204,916,SWAC,1,2019,14781,471229
17,Alcorn,/team/17/12973,916,SWAC,1,2018,12973,197451
17,Alcorn,/team/17/12560,916,SWAC,1,2017,12560,65208
17,Alcorn,/team/17/12360,916,SWAC,1,2016,12360,85264
17,Alcorn,/team/17/12080,916,SWAC,1,2015,12080,17788
17,Alcorn,/team/17/11620,916,SWAC,1,2014,11620,80088
17,Alcorn,/team/17/11320,916,SWAC,1,2013,11320,78375
17,Alcorn,/team/17/10942,916,SWAC,1,2012,10942,13533
17,Alcorn,/team/17/10561,916,SWAC,1,2011,10561,96692
17,Alcorn,/team/17/10240,916,SWAC,1,2010,10240,27321
27,App State,/teams/614852,818,Sun Belt,1,2026,17040,614852
27,App State,/teams/596484,818,Sun Belt,1,2025,16840,596484
27,App State,/team/27/16580,818,Sun Belt,1,2024,16580,574002
27,App State,/team/27/16340,818,Sun Belt,1,2023,16340,548081
27,App State,/team/27/15860,818,Sun Belt,1,2022,15860,526346
27,App State,/team/27/15580,818,Sun Belt,1,2021,15580,508961
27,App State,/team/27/15204,818,Sun Belt,1,2020,15204,494247
27,App State,/team/27/15204,818,Sun Belt,1,2019,14781,471230
27,App State,/team/27/12973,818,Sun Belt,1,2018,12973,197452
27,App State,/team/27/12560,818,Sun Belt,1,2017,12560,65209
27,App State,/team/27/12360,818,Sun Belt,1,2016,12360,85265
27,App State,/team/27/12080,818,Sun Belt,1,2015,12080,17789
27,App State,/team/27/11620,912,SoCon,1,2014,11620,80089
27,App State,/team/27/11320,912,SoCon,1,2013,11320,78376
27,App State,/team/27/10942,912,SoCon,1,2012,10942,13534
27,App State,/team/27/10561,912,SoCon,1,2011,10561,96693
27,App State,/team/27/10240,912,SoCon,1,2010,10240,27322
29,Arizona,/teams/614767,25354,Big 12,1,2026,17040,614767
29,Arizona,/teams/596706,25354,Big 12,1,2025,16840,596706
29,Arizona,/team/29/16580,905,Pac-12,1,2024,16580,574004
29,Arizona,/team/29/16340,905,Pac-12,1,2023,16340,548083
29,Arizona,/team/29/15860,905,Pac-12,1,2022,15860,526348
29,Arizona,/team/29/15580,905,Pac-12,1,2021,15580,508963
29,Arizona,/team/29/15204,905,Pac-12,1,2020,15204,494249
29,Arizona,/team/29/15204,905,Pac-12,1,2019,14781,471232
29,Arizona,/team/29/12973,905,Pac-12,1,2018,12973,197454
29,Arizona,/team/29/12560,905,Pac-12,1,2017,12560,65211
29,Arizona,/team/29/12360,905,Pac-12,1,2016,12360,85267
29,Arizona,/team/29/12080,905,Pac-12,1,2015,12080,17791
29,Arizona,/team/29/11620,905,Pac-12,1,2014,11620,80091
29,Arizona,/team/29/11320,905,Pac-12,1,2013,11320,78378
29,Arizona,/team/29/10942,905,Pac-12,1,2012,10942,13536
29,Arizona,/team/29/10561,905,Pac-12,1,2011,10561,96695
29,Arizona,/team/29/10240,905,Pac-12,1,2010,10240,27324
28,Arizona St.,/teams/614853,25354,Big 12,1,2026,17040,614853
28,Arizona St.,/teams/596485,25354,Big 12,1,2025,16840,596485
28,Arizona St.,/team/28/16580,905,Pac-12,1,2024,16580,574003
28,Arizona St.,/team/28/16340,905,Pac-12,1,2023,16340,548082
28,Arizona St.,/team/28/15860,905,Pac-12,1,2022,15860,526347
28,Arizona St.,/team/28/15580,905,Pac-12,1,2021,15580,508962
28,Arizona St.,/team/28/15204,905,Pac-12,1,2020,15204,494248
28,Arizona St.,/team/28/15204,905,Pac-12,1,2019,14781,471231
28,Arizona St.,/team/28/12973,905,Pac-12,1,2018,12973,197453
28,Arizona St.,/team/28/12560,905,Pac-12,1,2017,12560,65210
28,Arizona St.,/team/28/12360,905,Pac-12,1,2016,12360,85266
28,Arizona St.,/team/28/12080,905,Pac-12,1,2015,12080,17790
28,Arizona St.,/team/28/11620,905,Pac-12,1,2014,11620,80090
28,Arizona St.,/team/28/11320,905,Pac-12,1,2013,11320,78377
28,Arizona St.,/team/28/10942,905,Pac-12,1,2012,10942,13535
28,Arizona St.,/team/28/10561,905,Pac-12,1,2011,10561,96694
28,Arizona St.,/team/28/10240,905,Pac-12,1,2010,10240,27323
2678,Ark.-Pine Bluff,/teams/614834,916,SWAC,1,2026,17040,614834
2678,Ark.-Pine Bluff,/teams/596466,916,SWAC,1,2025,16840,596466
2678,Ark.-Pine Bluff,/team/2678/16580,916,SWAC,1,2024,16580,573982
2678,Ark.-Pine Bluff,/team/2678/16340,916,SWAC,1,2023,16340,548061
2678,Ark.-Pine Bluff,/team/2678/15860,916,SWAC,1,2022,15860,526326
2678,Ark.-Pine Bluff,/team/2678/15580,916,SWAC,1,2021,15580,508941
2678,Ark.-Pine Bluff,/team/2678/15204,916,SWAC,1,2020,15204,494227
2678,Ark.-Pine Bluff,/team/2678/15204,916,SWAC,1,2019,14781,471509
2678,Ark.-Pine Bluff,/team/2678/12973,916,SWAC,1,2018,12973,197733
2678,Ark.-Pine Bluff,/team/2678/12560,916,SWAC,1,2017,12560,65490
2678,Ark.-Pine Bluff,/team/2678/12360,916,SWAC,1,2016,12360,85547
2678,Ark.-Pine Bluff,/team/2678/12080,916,SWAC,1,2015,12080,18071
2678,Ark.-Pine Bluff,/team/2678/11620,916,SWAC,1,2014,11620,80372
2678,Ark.-Pine Bluff,/team/2678/11320,916,SWAC,1,2013,11320,78657
2678,Ark.-Pine Bluff,/team/2678/10942,916,SWAC,1,2012,10942,13814
2678,Ark.-Pine Bluff,/team/2678/10561,916,SWAC,1,2011,10561,96983
2678,Ark.-Pine Bluff,/team/2678/10240,916,SWAC,1,2010,10240,27613
31,Arkansas,/teams/614855,911,SEC,1,2026,17040,614855
31,Arkansas,/teams/596487,911,SEC,1,2025,16840,596487
31,Arkansas,/team/31/16580,911,SEC,1,2024,16580,574006
31,Arkansas,/team/31/16340,911,SEC,1,2023,16340,548085
31,Arkansas,/team/31/15860,911,SEC,1,2022,15860,526350
31,Arkansas,/team/31/15580,911,SEC,1,2021,15580,508965
31,Arkansas,/team/31/15204,911,SEC,1,2020,15204,494251
31,Arkansas,/team/31/15204,911,SEC,1,2019,14781,471234
31,Arkansas,/team/31/12973,911,SEC,1,2018,12973,197456
31,Arkansas,/team/31/12560,911,SEC,1,2017,12560,65213
31,Arkansas,/team/31/12360,911,SEC,1,2016,12360,85269
31,Arkansas,/team/31/12080,911,SEC,1,2015,12080,17793
31,Arkansas,/team/31/11620,911,SEC,1,2014,11620,80093
31,Arkansas,/team/31/11320,911,SEC,1,2013,11320,78380
31,Arkansas,/team/31/10942,911,SEC,1,2012,10942,13538
31,Arkansas,/team/31/10561,911,SEC,1,2011,10561,96697
31,Arkansas,/team/31/10240,911,SEC,1,2010,10240,27326
30,Arkansas St.,/teams/614854,818,Sun Belt,1,2026,17040,614854
30,Arkansas St.,/teams/596486,818,Sun Belt,1,2025,16840,596486
30,Arkansas St.,/team/30/16580,818,Sun Belt,1,2024,16580,574005
30,Arkansas St.,/team/30/16340,818,Sun Belt,1,2023,16340,548084
30,Arkansas St.,/team/30/15860,818,Sun Belt,1,2022,15860,526349
30,Arkansas St.,/team/30/15580,818,Sun Belt,1,2021,15580,508964
30,Arkansas St.,/team/30/15204,818,Sun Belt,1,2020,15204,494250
30,Arkansas St.,/team/30/15204,818,Sun Belt,1,2019,14781,471233
30,Arkansas St.,/team/30/12973,818,Sun Belt,1,2018,12973,197455
30,Arkansas St.,/team/30/12560,818,Sun Belt,1,2017,12560,65212
30,Arkansas St.,/team/30/12360,818,Sun Belt,1,2016,12360,85268
30,Arkansas St.,/team/30/12080,818,Sun Belt,1,2015,12080,17792
30,Arkansas St.,/team/30/11620,818,Sun Belt,1,2014,11620,80092
30,Arkansas St.,/team/30/11320,818,Sun Belt,1,2013,11320,78379
30,Arkansas St.,/team/30/10942,818,Sun Belt,1,2012,10942,13537
30,Arkansas St.,/team/30/10561,818,Sun Belt,1,2011,10561,96696
30,Arkansas St.,/team/30/10240,818,Sun Belt,1,2010,10240,27325
725,Army West Point,/teams/614763,838,Patriot,1,2026,17040,614763
725,Army West Point,/teams/596702,838,Patriot,1,2025,16840,596702
725,Army West Point,/team/725/16580,838,Patriot,1,2024,16580,573925
725,Army West Point,/team/725/16340,838,Patriot,1,2023,16340,547902
725,Army West Point,/team/725/15860,838,Patriot,1,2022,15860,526289
725,Army West Point,/team/725/15580,838,Patriot,1,2021,15580,508903
725,Army West Point,/team/725/15204,838,Patriot,1,2020,15204,494490
725,Army West Point,/team/725/15204,838,Patriot,1,2019,14781,471473
725,Army West Point,/team/725/12973,838,Patriot,1,2018,12973,197697
725,Army West Point,/team/725/12560,838,Patriot,1,2017,12560,65454
725,Army West Point,/team/725/12360,838,Patriot,1,2016,12360,85511
725,Army West Point,/team/725/12080,838,Patriot,1,2015,12080,18035
725,Army West Point,/team/725/11620,838,Patriot,1,2014,11620,80336
725,Army West Point,/team/725/11320,838,Patriot,1,2013,11320,78622
725,Army West Point,/team/725/10942,838,Patriot,1,2012,10942,13779
725,Army West Point,/team/725/10561,838,Patriot,1,2011,10561,96948
725,Army West Point,/team/725/10240,838,Patriot,1,2010,10240,27577
37,Auburn,/teams/614857,911,SEC,1,2026,17040,614857
37,Auburn,/teams/596489,911,SEC,1,2025,16840,596489
37,Auburn,/team/37/16580,911,SEC,1,2024,16580,574008
37,Auburn,/team/37/16340,911,SEC,1,2023,16340,548087
37,Auburn,/team/37/15860,911,SEC,1,2022,15860,526352
37,Auburn,/team/37/15580,911,SEC,1,2021,15580,508967
37,Auburn,/team/37/15204,911,SEC,1,2020,15204,494253
37,Auburn,/team/37/15204,911,SEC,1,2019,14781,471236
37,Auburn,/team/37/12973,911,SEC,1,2018,12973,197458
37,Auburn,/team/37/12560,911,SEC,1,2017,12560,65215
37,Auburn,/team/37/12360,911,SEC,1,2016,12360,85271
37,Auburn,/team/37/12080,911,SEC,1,2015,12080,17795
37,Auburn,/team/37/11620,911,SEC,1,2014,11620,80095
37,Auburn,/team/37/11320,911,SEC,1,2013,11320,78382
37,Auburn,/team/37/10942,911,SEC,1,2012,10942,13540
37,Auburn,/team/37/10561,911,SEC,1,2011,10561,96699
37,Auburn,/team/37/10240,911,SEC,1,2010,10240,27328
43,Austin Peay,/teams/614858,920,ASUN,1,2026,17040,614858
43,Austin Peay,/teams/596490,920,ASUN,1,2025,16840,596490
43,Austin Peay,/team/43/16580,920,ASUN,1,2024,16580,574009
43,Austin Peay,/team/43/16340,920,ASUN,1,2023,16340,548088
43,Austin Peay,/team/43/15860,902,OVC,1,2022,15860,526353
43,Austin Peay,/team/43/15580,902,OVC,1,2021,15580,508968
43,Austin Peay,/team/43/15204,902,OVC,1,2020,15204,494254
43,Austin Peay,/team/43/15204,902,OVC,1,2019,14781,471237
43,Austin Peay,/team/43/12973,902,OVC,1,2018,12973,197459
43,Austin Peay,/team/43/12560,902,OVC,1,2017,12560,65216
43,Austin Peay,/team/43/12360,902,OVC,1,2016,12360,85272
43,Austin Peay,/team/43/12080,902,OVC,1,2015,12080,17796
43,Austin Peay,/team/43/11620,902,OVC,1,2014,11620,80096
43,Austin Peay,/team/43/11320,902,OVC,1,2013,11320,78383
43,Austin Peay,/team/43/10942,902,OVC,1,2012,10942,13541
43,Austin Peay,/team/43/10561,902,OVC,1,2011,10561,96700
43,Austin Peay,/team/43/10240,902,OVC,1,2010,10240,27329
77,BYU,/teams/614867,25354,Big 12,1,2026,17040,614867
77,BYU,/teams/596499,25354,Big 12,1,2025,16840,596499
77,BYU,/team/77/16580,25354,Big 12,1,2024,16580,574018
77,BYU,/team/77/16340,922,WCC,1,2023,16340,548097
77,BYU,/team/77/15860,922,WCC,1,2022,15860,526362
77,BYU,/team/77/15580,922,WCC,1,2021,15580,508977
77,BYU,/team/77/15204,922,WCC,1,2020,15204,494263
77,BYU,/team/77/15204,922,WCC,1,2019,14781,471246
77,BYU,/team/77/12973,922,WCC,1,2018,12973,197468
77,BYU,/team/77/12560,922,WCC,1,2017,12560,65225
77,BYU,/team/77/12360,922,WCC,1,2016,12360,85281
77,BYU,/team/77/12080,922,WCC,1,2015,12080,17805
77,BYU,/team/77/11620,922,WCC,1,2014,11620,80105
77,BYU,/team/77/11320,922,WCC,1,2013,11320,78392
77,BYU,/team/77/10942,922,WCC,1,2012,10942,13550
77,BYU,/team/77/10561,5486,Mountain West,1,2011,10561,96709
77,BYU,/team/77/10240,5486,Mountain West,1,2010,10240,27338
47,Ball St.,/teams/614859,875,MAC,1,2026,17040,614859
47,Ball St.,/teams/596491,875,MAC,1,2025,16840,596491
47,Ball St.,/team/47/16580,875,MAC,1,2024,16580,574010
47,Ball St.,/team/47/16340,875,MAC,1,2023,16340,548089
47,Ball St.,/team/47/15860,875,MAC,1,2022,15860,526354
47,Ball St.,/team/47/15580,875,MAC,1,2021,15580,508969
47,Ball St.,/team/47/15204,875,MAC,1,2020,15204,494255
47,Ball St.,/team/47/15204,875,MAC,1,2019,14781,471238
47,Ball St.,/team/47/12973,875,MAC,1,2018,12973,197460
47,Ball St.,/team/47/12560,875,MAC,1,2017,12560,65217
47,Ball St.,/team/47/12360,875,MAC,1,2016,12360,85273
47,Ball St.,/team/47/12080,875,MAC,1,2015,12080,17797
47,Ball St.,/team/47/11620,875,MAC,1,2014,11620,80097
47,Ball St.,/team/47/11320,875,MAC,1,2013,11320,78384
47,Ball St.,/team/47/10942,875,MAC,1,2012,10942,13542
47,Ball St.,/team/47/10561,875,MAC,1,2011,10561,96701
47,Ball St.,/team/47/10240,875,MAC,1,2010,10240,27330
51,Baylor,/teams/614861,25354,Big 12,1,2026,17040,614861
51,Baylor,/teams/596493,25354,Big 12,1,2025,16840,596493
51,Baylor,/team/51/16580,25354,Big 12,1,2024,16580,574012
51,Baylor,/team/51/16340,25354,Big 12,1,2023,16340,548091
51,Baylor,/team/51/15860,25354,Big 12,1,2022,15860,526356
51,Baylor,/team/51/15580,25354,Big 12,1,2021,15580,508971
51,Baylor,/team/51/15204,25354,Big 12,1,2020,15204,494257
51,Baylor,/team/51/15204,25354,Big 12,1,2019,14781,471240
51,Baylor,/team/51/12973,25354,Big 12,1,2018,12973,197462
51,Baylor,/team/51/12560,25354,Big 12,1,2017,12560,65219
51,Baylor,/team/51/12360,25354,Big 12,1,2016,12360,85275
51,Baylor,/team/51/12080,25354,Big 12,1,2015,12080,17799
51,Baylor,/team/51/11620,25354,Big 12,1,2014,11620,80099
51,Baylor,/team/51/11320,25354,Big 12,1,2013,11320,78386
51,Baylor,/team/51/10942,25354,Big 12,1,2012,10942,13544
51,Baylor,/team/51/10561,25354,Big 12,1,2011,10561,96703
51,Baylor,/team/51/10240,25354,Big 12,1,2010,10240,27332
52,Bellarmine,/teams/614754,920,ASUN,1,2026,17040,614754
52,Bellarmine,/teams/596693,920,ASUN,1,2025,16840,596693
52,Bellarmine,/team/52/16580,920,ASUN,1,2024,16580,574228
52,Bellarmine,/team/52/16340,920,ASUN,1,2023,16340,548307
52,Bellarmine,/team/52/15860,920,ASUN,1,2022,15860,526574
52,Bellarmine,/team/52/15580,920,ASUN,1,2021,15580,509202
14927,Belmont,/teams/614838,884,MVC,1,2026,17040,614838
14927,Belmont,/teams/596470,884,MVC,1,2025,16840,596470
14927,Belmont,/team/14927/16580,884,MVC,1,2024,16580,573987
14927,Belmont,/team/14927/16340,884,MVC,1,2023,16340,548066
14927,Belmont,/team/14927/15860,902,OVC,1,2022,15860,526331
14927,Belmont,/team/14927/15580,902,OVC,1,2021,15580,508946
14927,Belmont,/team/14927/15204,902,OVC,1,2020,15204,494232
14927,Belmont,/team/14927/15204,902,OVC,1,2019,14781,471514
14927,Belmont,/team/14927/12973,902,OVC,1,2018,12973,197738
14927,Belmont,/team/14927/12560,902,OVC,1,2017,12560,65495
14927,Belmont,/team/14927/12360,902,OVC,1,2016,12360,85552
14927,Belmont,/team/14927/12080,902,OVC,1,2015,12080,18076
14927,Belmont,/team/14927/11620,902,OVC,1,2014,11620,80377
14927,Belmont,/team/14927/11320,902,OVC,1,2013,11320,78661
14927,Belmont,/team/14927/10942,920,ASUN,1,2012,10942,13818
14927,Belmont,/team/14927/10561,920,ASUN,1,2011,10561,96987
14927,Belmont,/team/14927/10240,920,ASUN,1,2010,10240,27617
30171,Berea,/team/30171/12560,0,Independent,1,2017,12560,66156
61,Bethune-Cookman,/teams/614862,916,SWAC,1,2026,17040,614862
61,Bethune-Cookman,/teams/596494,916,SWAC,1,2025,16840,596494
61,Bethune-Cookman,/team/61/16580,916,SWAC,1,2024,16580,574013
61,Bethune-Cookman,/team/61/16340,916,SWAC,1,2023,16340,548092
61,Bethune-Cookman,/team/61/15860,916,SWAC,1,2022,15860,526357
61,Bethune-Cookman,/team/61/15580,876,MEAC,1,2021,15580,508972
61,Bethune-Cookman,/team/61/15204,876,MEAC,1,2020,15204,494258
61,Bethune-Cookman,/team/61/15204,876,MEAC,1,2019,14781,471241
61,Bethune-Cookman,/team/61/12973,876,MEAC,1,2018,12973,197463
61,Bethune-Cookman,/team/61/12560,876,MEAC,1,2017,12560,65220
61,Bethune-Cookman,/team/61/12360,876,MEAC,1,2016,12360,85276
61,Bethune-Cookman,/team/61/12080,876,MEAC,1,2015,12080,17800
61,Bethune-Cookman,/team/61/11620,876,MEAC,1,2014,11620,80100
61,Bethune-Cookman,/team/61/11320,876,MEAC,1,2013,11320,78387
61,Bethune-Cookman,/team/61/10942,876,MEAC,1,2012,10942,13545
61,Bethune-Cookman,/team/61/10561,876,MEAC,1,2011,10561,96704
61,Bethune-Cookman,/team/61/10240,876,MEAC,1,2010,10240,27333
62,Binghamton,/teams/614863,845,America East,1,2026,17040,614863
62,Binghamton,/teams/596495,845,America East,1,2025,16840,596495
62,Binghamton,/team/62/16580,845,America East,1,2024,16580,574014
62,Binghamton,/team/62/16340,845,America East,1,2023,16340,548093
62,Binghamton,/team/62/15860,845,America East,1,2022,15860,526358
62,Binghamton,/team/62/15580,845,America East,1,2021,15580,508973
62,Binghamton,/team/62/15204,845,America East,1,2020,15204,494259
62,Binghamton,/team/62/15204,845,America East,1,2019,14781,471242
62,Binghamton,/team/62/12973,845,America East,1,2018,12973,197464
62,Binghamton,/team/62/12560,845,America East,1,2017,12560,65221
62,Binghamton,/team/62/12360,845,America East,1,2016,12360,85277
62,Binghamton,/team/62/12080,845,America East,1,2015,12080,17801
62,Binghamton,/team/62/11620,845,America East,1,2014,11620,80101
62,Binghamton,/team/62/11320,845,America East,1,2013,11320,78388
62,Binghamton,/team/62/10942,845,America East,1,2012,10942,13546
62,Binghamton,/team/62/10561,845,America East,1,2011,10561,96705
62,Binghamton,/team/62/10240,845,America East,1,2010,10240,27334
985,Bluefield St.,/team/985/12560,0,Independent,1,2017,12560,65620
985,Bluefield St.,/team/985/12360,0,Independent,1,2016,12360,NA
985,Bluefield St.,/team/985/12080,0,Independent,1,2015,12080,NA
66,Boise St.,/team/66/15204,5486,Mountain West,1,2020,15204,497170
66,Boise St.,/team/66/15204,5486,Mountain West,1,2019,14781,NA
67,Boston College,/teams/614864,821,ACC,1,2026,17040,614864
67,Boston College,/teams/596496,821,ACC,1,2025,16840,596496
67,Boston College,/team/67/16580,821,ACC,1,2024,16580,574015
67,Boston College,/team/67/16340,821,ACC,1,2023,16340,548094
67,Boston College,/team/67/15860,821,ACC,1,2022,15860,526359
67,Boston College,/team/67/15580,821,ACC,1,2021,15580,508974
67,Boston College,/team/67/15204,821,ACC,1,2020,15204,494260
