team_id,team_name,team_url,conference_id,conference,division,year,season_id
26172,A&M-Corpus Christi,/team/26172/16340,914,Southland,1,2023,16340
26172,A&M-Corpus Christi,/team/26172/15860,914,Southland,1,2022,15860
26172,A&M-Corpus Christi,/team/26172/15580,914,Southland,1,2021,15580
26172,A&M-Corpus Christi,/team/26172/15204,914,Southland,1,2020,15204
26172,A&M-Corpus Christi,/team/26172/15204,914,Southland,1,2019,15204
26172,A&M-Corpus Christi,/team/26172/12973,914,Southland,1,2018,12973
26172,A&M-Corpus Christi,/team/26172/12560,914,Southland,1,2017,12560
26172,A&M-Corpus Christi,/team/26172/12360,914,Southland,1,2016,12360
26172,A&M-Corpus Christi,/team/26172/12080,914,Southland,1,2015,12080
26172,A&M-Corpus Christi,/team/26172/11620,914,Southland,1,2014,11620
26172,A&M-Corpus Christi,/team/26172/11320,914,Southland,1,2013,11320
26172,A&M-Corpus Christi,/team/26172/10942,914,Southland,1,2012,10942
26172,A&M-Corpus Christi,/team/26172/10561,914,Southland,1,2011,10561
26172,A&M-Corpus Christi,/team/26172/10240,914,Southland,1,2010,10240
2,Abilene Christian,/team/2/16340,923,WAC,1,2023,16340
2,Abilene Christian,/team/2/15860,923,WAC,1,2022,15860
2,Abilene Christian,/team/2/15580,914,Southland,1,2021,15580
2,Abilene Christian,/team/2/15204,914,Southland,1,2020,15204
2,Abilene Christian,/team/2/15204,914,Southland,1,2019,15204
2,Abilene Christian,/team/2/12973,914,Southland,1,2018,12973
2,Abilene Christian,/team/2/12560,914,Southland,1,2017,12560
2,Abilene Christian,/team/2/12360,914,Southland,1,2016,12360
2,Abilene Christian,/team/2/12080,914,Southland,1,2015,12080
2,Abilene Christian,/team/2/11620,914,Southland,1,2014,11620
721,Air Force,/team/721/16340,5486,Mountain West,1,2023,16340
721,Air Force,/team/721/15860,5486,Mountain West,1,2022,15860
721,Air Force,/team/721/15580,5486,Mountain West,1,2021,15580
721,Air Force,/team/721/15204,5486,Mountain West,1,2020,15204
721,Air Force,/team/721/15204,5486,Mountain West,1,2019,15204
721,Air Force,/team/721/12973,5486,Mountain West,1,2018,12973
721,Air Force,/team/721/12560,5486,Mountain West,1,2017,12560
721,Air Force,/team/721/12360,5486,Mountain West,1,2016,12360
721,Air Force,/team/721/12080,5486,Mountain West,1,2015,12080
721,Air Force,/team/721/11620,5486,Mountain West,1,2014,11620
721,Air Force,/team/721/11320,5486,Mountain West,1,2013,11320
721,Air Force,/team/721/10942,5486,Mountain West,1,2012,10942
721,Air Force,/team/721/10561,5486,Mountain West,1,2011,10561
721,Air Force,/team/721/10240,5486,Mountain West,1,2010,10240
5,Akron,/team/5/16340,875,MAC,1,2023,16340
5,Akron,/team/5/15860,875,MAC,1,2022,15860
5,Akron,/team/5/15580,875,MAC,1,2021,15580
5,Akron,/team/5/15204,875,MAC,1,2020,15204
5,Akron,/team/5/15204,875,MAC,1,2019,15204
5,Akron,/team/5/12360,875,MAC,1,2016,12360
5,Akron,/team/5/12080,875,MAC,1,2015,12080
5,Akron,/team/5/11620,875,MAC,1,2014,11620
5,Akron,/team/5/11320,875,MAC,1,2013,11320
5,Akron,/team/5/10942,875,MAC,1,2012,10942
5,Akron,/team/5/10561,875,MAC,1,2011,10561
5,Akron,/team/5/10240,875,MAC,1,2010,10240
8,Alabama,/team/8/16340,911,SEC,1,2023,16340
8,Alabama,/team/8/15860,911,SEC,1,2022,15860
8,Alabama,/team/8/15580,911,SEC,1,2021,15580
8,Alabama,/team/8/15204,911,SEC,1,2020,15204
8,Alabama,/team/8/15204,911,SEC,1,2019,15204
8,Alabama,/team/8/12973,911,SEC,1,2018,12973
8,Alabama,/team/8/12560,911,SEC,1,2017,12560
8,Alabama,/team/8/12360,911,SEC,1,2016,12360
8,Alabama,/team/8/12080,911,SEC,1,2015,12080
8,Alabama,/team/8/11620,911,SEC,1,2014,11620
8,Alabama,/team/8/11320,911,SEC,1,2013,11320
8,Alabama,/team/8/10942,911,SEC,1,2012,10942
8,Alabama,/team/8/10561,911,SEC,1,2011,10561
8,Alabama,/team/8/10240,911,SEC,1,2010,10240
6,Alabama A&M,/team/6/16340,916,SWAC,1,2023,16340
6,Alabama A&M,/team/6/15860,916,SWAC,1,2022,15860
6,Alabama A&M,/team/6/15580,916,SWAC,1,2021,15580
6,Alabama A&M,/team/6/15204,916,SWAC,1,2020,15204
6,Alabama A&M,/team/6/15204,916,SWAC,1,2019,15204
6,Alabama A&M,/team/6/12973,916,SWAC,1,2018,12973
6,Alabama A&M,/team/6/12560,916,SWAC,1,2017,12560
6,Alabama A&M,/team/6/12360,916,SWAC,1,2016,12360
6,Alabama A&M,/team/6/12080,916,SWAC,1,2015,12080
6,Alabama A&M,/team/6/11620,916,SWAC,1,2014,11620
6,Alabama A&M,/team/6/11320,916,SWAC,1,2013,11320
6,Alabama A&M,/team/6/10942,916,SWAC,1,2012,10942
6,Alabama A&M,/team/6/10561,916,SWAC,1,2011,10561
6,Alabama A&M,/team/6/10240,916,SWAC,1,2010,10240
7,Alabama St.,/team/7/16340,916,SWAC,1,2023,16340
7,Alabama St.,/team/7/15860,916,SWAC,1,2022,15860
7,Alabama St.,/team/7/15580,916,SWAC,1,2021,15580
7,Alabama St.,/team/7/15204,916,SWAC,1,2020,15204
7,Alabama St.,/team/7/15204,916,SWAC,1,2019,15204
7,Alabama St.,/team/7/12973,916,SWAC,1,2018,12973
7,Alabama St.,/team/7/12560,916,SWAC,1,2017,12560
7,Alabama St.,/team/7/12360,916,SWAC,1,2016,12360
7,Alabama St.,/team/7/12080,916,SWAC,1,2015,12080
7,Alabama St.,/team/7/11620,916,SWAC,1,2014,11620
7,Alabama St.,/team/7/11320,916,SWAC,1,2013,11320
7,Alabama St.,/team/7/10942,916,SWAC,1,2012,10942
7,Alabama St.,/team/7/10561,916,SWAC,1,2011,10561
7,Alabama St.,/team/7/10240,916,SWAC,1,2010,10240
17,Alcorn,/team/17/16340,916,SWAC,1,2023,16340
17,Alcorn,/team/17/15860,916,SWAC,1,2022,15860
17,Alcorn,/team/17/15580,916,SWAC,1,2021,15580
17,Alcorn,/team/17/15204,916,SWAC,1,2020,15204
17,Alcorn,/team/17/15204,916,SWAC,1,2019,15204
17,Alcorn,/team/17/12973,916,SWAC,1,2018,12973
17,Alcorn,/team/17/12560,916,SWAC,1,2017,12560
17,Alcorn,/team/17/12360,916,SWAC,1,2016,12360
17,Alcorn,/team/17/12080,916,SWAC,1,2015,12080
17,Alcorn,/team/17/11620,916,SWAC,1,2014,11620
17,Alcorn,/team/17/11320,916,SWAC,1,2013,11320
17,Alcorn,/team/17/10942,916,SWAC,1,2012,10942
17,Alcorn,/team/17/10561,916,SWAC,1,2011,10561
17,Alcorn,/team/17/10240,916,SWAC,1,2010,10240
27,App State,/team/27/16340,818,Sun Belt,1,2023,16340
27,App State,/team/27/15860,818,Sun Belt,1,2022,15860
27,App State,/team/27/15580,818,Sun Belt,1,2021,15580
27,App State,/team/27/15204,818,Sun Belt,1,2020,15204
27,App State,/team/27/15204,818,Sun Belt,1,2019,15204
27,App State,/team/27/12973,818,Sun Belt,1,2018,12973
27,App State,/team/27/12560,818,Sun Belt,1,2017,12560
27,App State,/team/27/12360,818,Sun Belt,1,2016,12360
27,App State,/team/27/12080,818,Sun Belt,1,2015,12080
27,App State,/team/27/11620,912,SoCon,1,2014,11620
27,App State,/team/27/11320,912,SoCon,1,2013,11320
27,App State,/team/27/10942,912,SoCon,1,2012,10942
27,App State,/team/27/10561,912,SoCon,1,2011,10561
27,App State,/team/27/10240,912,SoCon,1,2010,10240
29,Arizona,/team/29/16340,905,Pac-12,1,2023,16340
29,Arizona,/team/29/15860,905,Pac-12,1,2022,15860
29,Arizona,/team/29/15580,905,Pac-12,1,2021,15580
29,Arizona,/team/29/15204,905,Pac-12,1,2020,15204
29,Arizona,/team/29/15204,905,Pac-12,1,2019,15204
29,Arizona,/team/29/12973,905,Pac-12,1,2018,12973
29,Arizona,/team/29/12560,905,Pac-12,1,2017,12560
29,Arizona,/team/29/12360,905,Pac-12,1,2016,12360
29,Arizona,/team/29/12080,905,Pac-12,1,2015,12080
29,Arizona,/team/29/11620,905,Pac-12,1,2014,11620
29,Arizona,/team/29/11320,905,Pac-12,1,2013,11320
29,Arizona,/team/29/10942,905,Pac-12,1,2012,10942
29,Arizona,/team/29/10561,905,Pac-12,1,2011,10561
29,Arizona,/team/29/10240,905,Pac-12,1,2010,10240
28,Arizona St.,/team/28/16340,905,Pac-12,1,2023,16340
28,Arizona St.,/team/28/15860,905,Pac-12,1,2022,15860
28,Arizona St.,/team/28/15580,905,Pac-12,1,2021,15580
28,Arizona St.,/team/28/15204,905,Pac-12,1,2020,15204
28,Arizona St.,/team/28/15204,905,Pac-12,1,2019,15204
28,Arizona St.,/team/28/12973,905,Pac-12,1,2018,12973
28,Arizona St.,/team/28/12560,905,Pac-12,1,2017,12560
28,Arizona St.,/team/28/12360,905,Pac-12,1,2016,12360
28,Arizona St.,/team/28/12080,905,Pac-12,1,2015,12080
28,Arizona St.,/team/28/11620,905,Pac-12,1,2014,11620
28,Arizona St.,/team/28/11320,905,Pac-12,1,2013,11320
28,Arizona St.,/team/28/10942,905,Pac-12,1,2012,10942
28,Arizona St.,/team/28/10561,905,Pac-12,1,2011,10561
28,Arizona St.,/team/28/10240,905,Pac-12,1,2010,10240
2678,Ark.-Pine Bluff,/team/2678/16340,916,SWAC,1,2023,16340
2678,Ark.-Pine Bluff,/team/2678/15860,916,SWAC,1,2022,15860
2678,Ark.-Pine Bluff,/team/2678/15580,916,SWAC,1,2021,15580
2678,Ark.-Pine Bluff,/team/2678/15204,916,SWAC,1,2020,15204
2678,Ark.-Pine Bluff,/team/2678/15204,916,SWAC,1,2019,15204
2678,Ark.-Pine Bluff,/team/2678/12973,916,SWAC,1,2018,12973
2678,Ark.-Pine Bluff,/team/2678/12560,916,SWAC,1,2017,12560
2678,Ark.-Pine Bluff,/team/2678/12360,916,SWAC,1,2016,12360
2678,Ark.-Pine Bluff,/team/2678/12080,916,SWAC,1,2015,12080
2678,Ark.-Pine Bluff,/team/2678/11620,916,SWAC,1,2014,11620
2678,Ark.-Pine Bluff,/team/2678/11320,916,SWAC,1,2013,11320
2678,Ark.-Pine Bluff,/team/2678/10942,916,SWAC,1,2012,10942
2678,Ark.-Pine Bluff,/team/2678/10561,916,SWAC,1,2011,10561
2678,Ark.-Pine Bluff,/team/2678/10240,916,SWAC,1,2010,10240
31,Arkansas,/team/31/16340,911,SEC,1,2023,16340
31,Arkansas,/team/31/15860,911,SEC,1,2022,15860
31,Arkansas,/team/31/15580,911,SEC,1,2021,15580
31,Arkansas,/team/31/15204,911,SEC,1,2020,15204
31,Arkansas,/team/31/15204,911,SEC,1,2019,15204
31,Arkansas,/team/31/12973,911,SEC,1,2018,12973
31,Arkansas,/team/31/12560,911,SEC,1,2017,12560
31,Arkansas,/team/31/12360,911,SEC,1,2016,12360
31,Arkansas,/team/31/12080,911,SEC,1,2015,12080
31,Arkansas,/team/31/11620,911,SEC,1,2014,11620
31,Arkansas,/team/31/11320,911,SEC,1,2013,11320
31,Arkansas,/team/31/10942,911,SEC,1,2012,10942
31,Arkansas,/team/31/10561,911,SEC,1,2011,10561
31,Arkansas,/team/31/10240,911,SEC,1,2010,10240
30,Arkansas St.,/team/30/16340,818,Sun Belt,1,2023,16340
30,Arkansas St.,/team/30/15860,818,Sun Belt,1,2022,15860
30,Arkansas St.,/team/30/15580,818,Sun Belt,1,2021,15580
30,Arkansas St.,/team/30/15204,818,Sun Belt,1,2020,15204
30,Arkansas St.,/team/30/15204,818,Sun Belt,1,2019,15204
30,Arkansas St.,/team/30/12973,818,Sun Belt,1,2018,12973
30,Arkansas St.,/team/30/12560,818,Sun Belt,1,2017,12560
30,Arkansas St.,/team/30/12360,818,Sun Belt,1,2016,12360
30,Arkansas St.,/team/30/12080,818,Sun Belt,1,2015,12080
30,Arkansas St.,/team/30/11620,818,Sun Belt,1,2014,11620
30,Arkansas St.,/team/30/11320,818,Sun Belt,1,2013,11320
30,Arkansas St.,/team/30/10942,818,Sun Belt,1,2012,10942
30,Arkansas St.,/team/30/10561,818,Sun Belt,1,2011,10561
30,Arkansas St.,/team/30/10240,818,Sun Belt,1,2010,10240
725,Army West Point,/team/725/16340,838,Patriot,1,2023,16340
725,Army West Point,/team/725/15860,838,Patriot,1,2022,15860
725,Army West Point,/team/725/15580,838,Patriot,1,2021,15580
725,Army West Point,/team/725/15204,838,Patriot,1,2020,15204
725,Army West Point,/team/725/15204,838,Patriot,1,2019,15204
725,Army West Point,/team/725/12973,838,Patriot,1,2018,12973
725,Army West Point,/team/725/12560,838,Patriot,1,2017,12560
725,Army West Point,/team/725/12360,838,Patriot,1,2016,12360
725,Army West Point,/team/725/12080,838,Patriot,1,2015,12080
725,Army West Point,/team/725/11620,838,Patriot,1,2014,11620
725,Army West Point,/team/725/11320,838,Patriot,1,2013,11320
725,Army West Point,/team/725/10942,838,Patriot,1,2012,10942
725,Army West Point,/team/725/10561,838,Patriot,1,2011,10561
725,Army West Point,/team/725/10240,838,Patriot,1,2010,10240
37,Auburn,/team/37/16340,911,SEC,1,2023,16340
37,Auburn,/team/37/15860,911,SEC,1,2022,15860
37,Auburn,/team/37/15580,911,SEC,1,2021,15580
37,Auburn,/team/37/15204,911,SEC,1,2020,15204
37,Auburn,/team/37/15204,911,SEC,1,2019,15204
37,Auburn,/team/37/12973,911,SEC,1,2018,12973
37,Auburn,/team/37/12560,911,SEC,1,2017,12560
37,Auburn,/team/37/12360,911,SEC,1,2016,12360
37,Auburn,/team/37/12080,911,SEC,1,2015,12080
37,Auburn,/team/37/11620,911,SEC,1,2014,11620
37,Auburn,/team/37/11320,911,SEC,1,2013,11320
37,Auburn,/team/37/10942,911,SEC,1,2012,10942
37,Auburn,/team/37/10561,911,SEC,1,2011,10561
37,Auburn,/team/37/10240,911,SEC,1,2010,10240
43,Austin Peay,/team/43/16340,920,ASUN,1,2023,16340
43,Austin Peay,/team/43/15860,902,OVC,1,2022,15860
43,Austin Peay,/team/43/15580,902,OVC,1,2021,15580
43,Austin Peay,/team/43/15204,902,OVC,1,2020,15204
43,Austin Peay,/team/43/15204,902,OVC,1,2019,15204
43,Austin Peay,/team/43/12973,902,OVC,1,2018,12973
43,Austin Peay,/team/43/12560,902,OVC,1,2017,12560
43,Austin Peay,/team/43/12360,902,OVC,1,2016,12360
43,Austin Peay,/team/43/12080,902,OVC,1,2015,12080
43,Austin Peay,/team/43/11620,902,OVC,1,2014,11620
43,Austin Peay,/team/43/11320,902,OVC,1,2013,11320
43,Austin Peay,/team/43/10942,902,OVC,1,2012,10942
43,Austin Peay,/team/43/10561,902,OVC,1,2011,10561
43,Austin Peay,/team/43/10240,902,OVC,1,2010,10240
77,BYU,/team/77/16340,922,WCC,1,2023,16340
77,BYU,/team/77/15860,922,WCC,1,2022,15860
77,BYU,/team/77/15580,922,WCC,1,2021,15580
77,BYU,/team/77/15204,922,WCC,1,2020,15204
77,BYU,/team/77/15204,922,WCC,1,2019,15204
77,BYU,/team/77/12973,922,WCC,1,2018,12973
77,BYU,/team/77/12560,922,WCC,1,2017,12560
77,BYU,/team/77/12360,922,WCC,1,2016,12360
77,BYU,/team/77/12080,922,WCC,1,2015,12080
77,BYU,/team/77/11620,922,WCC,1,2014,11620
77,BYU,/team/77/11320,922,WCC,1,2013,11320
77,BYU,/team/77/10942,922,WCC,1,2012,10942
77,BYU,/team/77/10561,5486,Mountain West,1,2011,10561
77,BYU,/team/77/10240,5486,Mountain West,1,2010,10240
47,Ball St.,/team/47/16340,875,MAC,1,2023,16340
47,Ball St.,/team/47/15860,875,MAC,1,2022,15860
47,Ball St.,/team/47/15580,875,MAC,1,2021,15580
47,Ball St.,/team/47/15204,875,MAC,1,2020,15204
47,Ball St.,/team/47/15204,875,MAC,1,2019,15204
47,Ball St.,/team/47/12973,875,MAC,1,2018,12973
47,Ball St.,/team/47/12560,875,MAC,1,2017,12560
47,Ball St.,/team/47/12360,875,MAC,1,2016,12360
47,Ball St.,/team/47/12080,875,MAC,1,2015,12080
47,Ball St.,/team/47/11620,875,MAC,1,2014,11620
47,Ball St.,/team/47/11320,875,MAC,1,2013,11320
47,Ball St.,/team/47/10942,875,MAC,1,2012,10942
47,Ball St.,/team/47/10561,875,MAC,1,2011,10561
47,Ball St.,/team/47/10240,875,MAC,1,2010,10240
51,Baylor,/team/51/16340,25354,Big 12,1,2023,16340
51,Baylor,/team/51/15860,25354,Big 12,1,2022,15860
51,Baylor,/team/51/15580,25354,Big 12,1,2021,15580
51,Baylor,/team/51/15204,25354,Big 12,1,2020,15204
51,Baylor,/team/51/15204,25354,Big 12,1,2019,15204
51,Baylor,/team/51/12973,25354,Big 12,1,2018,12973
51,Baylor,/team/51/12560,25354,Big 12,1,2017,12560
51,Baylor,/team/51/12360,25354,Big 12,1,2016,12360
51,Baylor,/team/51/12080,25354,Big 12,1,2015,12080
51,Baylor,/team/51/11620,25354,Big 12,1,2014,11620
51,Baylor,/team/51/11320,25354,Big 12,1,2013,11320
51,Baylor,/team/51/10942,25354,Big 12,1,2012,10942
51,Baylor,/team/51/10561,25354,Big 12,1,2011,10561
51,Baylor,/team/51/10240,25354,Big 12,1,2010,10240
52,Bellarmine,/team/52/16340,920,ASUN,1,2023,16340
52,Bellarmine,/team/52/15860,920,ASUN,1,2022,15860
52,Bellarmine,/team/52/15580,920,ASUN,1,2021,15580
14927,Belmont,/team/14927/16340,884,MVC,1,2023,16340
14927,Belmont,/team/14927/15860,902,OVC,1,2022,15860
14927,Belmont,/team/14927/15580,902,OVC,1,2021,15580
14927,Belmont,/team/14927/15204,902,OVC,1,2020,15204
14927,Belmont,/team/14927/15204,902,OVC,1,2019,15204
14927,Belmont,/team/14927/12973,902,OVC,1,2018,12973
14927,Belmont,/team/14927/12560,902,OVC,1,2017,12560
14927,Belmont,/team/14927/12360,902,OVC,1,2016,12360
14927,Belmont,/team/14927/12080,902,OVC,1,2015,12080
14927,Belmont,/team/14927/11620,902,OVC,1,2014,11620
14927,Belmont,/team/14927/11320,902,OVC,1,2013,11320
14927,Belmont,/team/14927/10942,920,ASUN,1,2012,10942
14927,Belmont,/team/14927/10561,920,ASUN,1,2011,10561
14927,Belmont,/team/14927/10240,920,ASUN,1,2010,10240
30171,Berea,/team/30171/12560,0,Independent,1,2017,12560
61,Bethune-Cookman,/team/61/16340,916,SWAC,1,2023,16340
61,Bethune-Cookman,/team/61/15860,916,SWAC,1,2022,15860
61,Bethune-Cookman,/team/61/15580,876,MEAC,1,2021,15580
61,Bethune-Cookman,/team/61/15204,876,MEAC,1,2020,15204
61,Bethune-Cookman,/team/61/15204,876,MEAC,1,2019,15204
61,Bethune-Cookman,/team/61/12973,876,MEAC,1,2018,12973
61,Bethune-Cookman,/team/61/12560,876,MEAC,1,2017,12560
61,Bethune-Cookman,/team/61/12360,876,MEAC,1,2016,12360
61,Bethune-Cookman,/team/61/12080,876,MEAC,1,2015,12080
61,Bethune-Cookman,/team/61/11620,876,MEAC,1,2014,11620
61,Bethune-Cookman,/team/61/11320,876,MEAC,1,2013,11320
61,Bethune-Cookman,/team/61/10942,876,MEAC,1,2012,10942
61,Bethune-Cookman,/team/61/10561,876,MEAC,1,2011,10561
61,Bethune-Cookman,/team/61/10240,876,MEAC,1,2010,10240
62,Binghamton,/team/62/16340,845,America East,1,2023,16340
62,Binghamton,/team/62/15860,845,America East,1,2022,15860
62,Binghamton,/team/62/15580,845,America East,1,2021,15580
62,Binghamton,/team/62/15204,845,America East,1,2020,15204
62,Binghamton,/team/62/15204,845,America East,1,2019,15204
62,Binghamton,/team/62/12973,845,America East,1,2018,12973
62,Binghamton,/team/62/12560,845,America East,1,2017,12560
62,Binghamton,/team/62/12360,845,America East,1,2016,12360
62,Binghamton,/team/62/12080,845,America East,1,2015,12080
62,Binghamton,/team/62/11620,845,America East,1,2014,11620
62,Binghamton,/team/62/11320,845,America East,1,2013,11320
62,Binghamton,/team/62/10942,845,America East,1,2012,10942
62,Binghamton,/team/62/10561,845,America East,1,2011,10561
62,Binghamton,/team/62/10240,845,America East,1,2010,10240
985,Bluefield St.,/team/985/12560,0,Independent,1,2017,12560
985,Bluefield St.,/team/985/12360,0,Independent,1,2016,12360
985,Bluefield St.,/team/985/12080,0,Independent,1,2015,12080
66,Boise St.,/team/66/15204,5486,Mountain West,1,2020,15204
66,Boise St.,/team/66/15204,5486,Mountain West,1,2019,15204
67,Boston College,/team/67/16340,821,ACC,1,2023,16340
67,Boston College,/team/67/15860,821,ACC,1,2022,15860
67,Boston College,/team/67/15580,821,ACC,1,2021,15580
67,Boston College,/team/67/15204,821,ACC,1,2020,15204
67,Boston College,/team/67/15204,821,ACC,1,2019,15204
67,Boston College,/team/67/12973,821,ACC,1,2018,12973
67,Boston College,/team/67/12560,821,ACC,1,2017,12560
67,Boston College,/team/67/12360,821,ACC,1,2016,12360
67,Boston College,/team/67/12080,821,ACC,1,2015,12080
67,Boston College,/team/67/11620,821,ACC,1,2014,11620
67,Boston College,/team/67/11320,821,ACC,1,2013,11320
67,Boston College,/team/67/10942,821,ACC,1,2012,10942
67,Boston College,/team/67/10561,821,ACC,1,2011,10561
67,Boston College,/team/67/10240,821,ACC,1,2010,10240
71,Bowling Green,/team/71/16340,875,MAC,1,2023,16340
71,Bowling Green,/team/71/15860,875,MAC,1,2022,15860
71,Bowling Green,/team/71/15580,875,MAC,1,2021,15580
71,Bowling Green,/team/71/15204,875,MAC,1,2020,15204
71,Bowling Green,/team/71/15204,875,MAC,1,2019,15204
71,Bowling Green,/team/71/12973,875,MAC,1,2018,12973
71,Bowling Green,/team/71/12560,875,MAC,1,2017,12560
71,Bowling Green,/team/71/12360,875,MAC,1,2016,12360
71,Bowling Green,/team/71/12080,875,MAC,1,2015,12080
71,Bowling Green,/team/71/11620,875,MAC,1,2014,11620
71,Bowling Green,/team/71/11320,875,MAC,1,2013,11320
71,Bowling Green,/team/71/10942,875,MAC,1,2012,10942
71,Bowling Green,/team/71/10561,875,MAC,1,2011,10561
71,Bowling Green,/team/71/10240,875,MAC,1,2010,10240
72,Bradley,/team/72/16340,884,MVC,1,2023,16340
72,Bradley,/team/72/15860,884,MVC,1,2022,15860
72,Bradley,/team/72/15580,884,MVC,1,2021,15580
72,Bradley,/team/72/15204,884,MVC,1,2020,15204
72,Bradley,/team/72/15204,884,MVC,1,2019,15204
72,Bradley,/team/72/12973,884,MVC,1,2018,12973
72,Bradley,/team/72/12560,884,MVC,1,2017,12560
72,Bradley,/team/72/12360,884,MVC,1,2016,12360
72,Bradley,/team/72/12080,884,MVC,1,2015,12080
72,Bradley,/team/72/11620,884,MVC,1,2014,11620
72,Bradley,/team/72/11320,884,MVC,1,2013,11320
72,Bradley,/team/72/10942,884,MVC,1,2012,10942
72,Bradley,/team/72/10561,884,MVC,1,2011,10561
72,Bradley,/team/72/10240,884,MVC,1,2010,10240
80,Brown,/team/80/16340,865,Ivy League,1,2023,16340
80,Brown,/team/80/15860,865,Ivy League,1,2022,15860
80,Brown,/team/80/15580,865,Ivy League,1,2021,15580
80,Brown,/team/80/15204,865,Ivy League,1,2020,15204
80,Brown,/team/80/15204,865,Ivy League,1,2019,15204
80,Brown,/team/80/12973,865,Ivy League,1,2018,12973
80,Brown,/team/80/12560,865,Ivy League,1,2017,12560
80,Brown,/team/80/12360,865,Ivy League,1,2016,12360
80,Brown,/team/80/12080,865,Ivy League,1,2015,12080
80,Brown,/team/80/11620,865,Ivy League,1,2014,11620
80,Brown,/team/80/11320,865,Ivy League,1,2013,11320
80,Brown,/team/80/10942,865,Ivy League,1,2012,10942
80,Brown,/team/80/10561,865,Ivy League,1,2011,10561
80,Brown,/team/80/10240,865,Ivy League,1,2010,10240
81,Bryant,/team/81/16340,845,America East,1,2023,16340
81,Bryant,/team/81/15860,846,NEC,1,2022,15860
81,Bryant,/team/81/15580,846,NEC,1,2021,15580
81,Bryant,/team/81/15204,846,NEC,1,2020,15204
81,Bryant,/team/81/15204,846,NEC,1,2019,15204
81,Bryant,/team/81/12973,846,NEC,1,2018,12973
81,Bryant,/team/81/12560,846,NEC,1,2017,12560
81,Bryant,/team/81/12360,846,NEC,1,2016,12360
81,Bryant,/team/81/12080,846,NEC,1,2015,12080
81,Bryant,/team/81/11620,846,NEC,1,2014,11620
81,Bryant,/team/81/11320,846,NEC,1,2013,11320
81,Bryant,/team/81/10942,846,NEC,1,2012,10942
81,Bryant,/team/81/10561,846,NEC,1,2011,10561
81,Bryant,/team/81/10240,846,NEC,1,2010,10240
83,Bucknell,/team/83/16340,838,Patriot,1,2023,16340
83,Bucknell,/team/83/15860,838,Patriot,1,2022,15860
83,Bucknell,/team/83/15580,838,Patriot,1,2021,15580
83,Bucknell,/team/83/15204,838,Patriot,1,2020,15204
83,Bucknell,/team/83/15204,838,Patriot,1,2019,15204
83,Bucknell,/team/83/12973,838,Patriot,1,2018,12973
83,Bucknell,/team/83/12560,838,Patriot,1,2017,12560
83,Bucknell,/team/83/12360,838,Patriot,1,2016,12360
83,Bucknell,/team/83/12080,838,Patriot,1,2015,12080
83,Bucknell,/team/83/11620,838,Patriot,1,2014,11620
83,Bucknell,/team/83/11320,838,Patriot,1,2013,11320
83,Bucknell,/team/83/10942,838,Patriot,1,2012,10942
83,Bucknell,/team/83/10561,838,Patriot,1,2011,10561
83,Bucknell,/team/83/10240,838,Patriot,1,2010,10240
86,Buffalo,/team/86/12560,875,MAC,1,2017,12560
86,Buffalo,/team/86/12360,875,MAC,1,2016,12360
86,Buffalo,/team/86/12080,875,MAC,1,2015,12080
86,Buffalo,/team/86/11620,875,MAC,1,2014,11620
86,Buffalo,/team/86/11320,875,MAC,1,2013,11320
86,Buffalo,/team/86/10942,875,MAC,1,2012,10942
86,Buffalo,/team/86/10561,875,MAC,1,2011,10561
86,Buffalo,/team/86/10240,875,MAC,1,2010,10240
87,Butler,/team/87/16340,30184,Big East,1,2023,16340
87,Butler,/team/87/15860,30184,Big East,1,2022,15860
87,Butler,/team/87/15580,30184,Big East,1,2021,15580
87,Butler,/team/87/15204,30184,Big East,1,2020,15204
87,Butler,/team/87/15204,30184,Big East,1,2019,15204
87,Butler,/team/87/12973,30184,Big East,1,2018,12973
87,Butler,/team/87/12560,30184,Big East,1,2017,12560
87,Butler,/team/87/12360,30184,Big East,1,2016,12360
87,Butler,/team/87/12080,30184,Big East,1,2015,12080
87,Butler,/team/87/11620,30184,Big East,1,2014,11620
87,Butler,/team/87/11320,820,Atlantic 10,1,2013,11320
87,Butler,/team/87/10942,881,Horizon,1,2012,10942
87,Butler,/team/87/10561,881,Horizon,1,2011,10561
87,Butler,/team/87/10240,881,Horizon,1,2010,10240
94,CSU Bakersfield,/team/94/16340,904,Big West,1,2023,16340
94,CSU Bakersfield,/team/94/15860,904,Big West,1,2022,15860
94,CSU Bakersfield,/team/94/15580,904,Big West,1,2021,15580
94,CSU Bakersfield,/team/94/15204,923,WAC,1,2020,15204
94,CSU Bakersfield,/team/94/15204,923,WAC,1,2019,15204
94,CSU Bakersfield,/team/94/12973,923,WAC,1,2018,12973
94,CSU Bakersfield,/team/94/12560,923,WAC,1,2017,12560
94,CSU Bakersfield,/team/94/12360,923,WAC,1,2016,12360
94,CSU Bakersfield,/team/94/12080,923,WAC,1,2015,12080
94,CSU Bakersfield,/team/94/11620,923,WAC,1,2014,11620
94,CSU Bakersfield,/team/94/11320,923,WAC,1,2013,11320
101,CSUN,/team/101/16340,904,Big West,1,2023,16340
101,CSUN,/team/101/15860,904,Big West,1,2022,15860
101,CSUN,/team/101/15580,904,Big West,1,2021,15580
101,CSUN,/team/101/15204,904,Big West,1,2020,15204
